DAY , SCANNUM , FPAZ , FPEL , NCX , NCY , FWHM1 , FWHM2 , PEAK1 , PEAK2 , FLUX1 , FLUX2 , FCORR1 , FCORR2
20171019 ,       28 ,       2.18753 ,       5.06443 ,       2.18753 ,       5.06443 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.12806 ,      0.981678
20171019 ,       29 ,       2.18753 ,       5.06443 ,       2.18753 ,       5.06443 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.12806 ,      0.981678
20171019 ,       30 ,       2.18753 ,       5.06443 ,       2.18753 ,       5.06443 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.12806 ,      0.981678
20171019 ,       31 ,       2.18753 ,       5.06443 ,       2.18753 ,       5.06443 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.12806 ,      0.981678
20171019 ,       32 ,       2.18753 ,       5.06443 ,       2.18753 ,       5.06443 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.12806 ,      0.981678
20171019 ,       34 ,       2.18753 ,       5.06443 ,       2.18753 ,       5.06443 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.12806 ,      0.981678
20171019 ,       37 ,       1.86007 ,       4.59789 ,       1.86007 ,       4.59789 ,       13.3120 ,       18.2566 ,       79.3577 ,       32.9883 ,       81.8995 ,       32.3586 ,       1.06707 ,      0.986929
20171019 ,       38 ,       1.86007 ,       4.59789 ,       1.86007 ,       4.59789 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.06707 ,      0.986929
20171019 ,       39 ,       1.86007 ,       4.59789 ,       3.46007 ,     -0.902111 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.06707 ,      0.986929
20171019 ,       40 ,       1.86007 ,       4.59789 ,       3.46007 ,     -0.902111 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.06707 ,      0.986929
20171019 ,       41 ,       1.86007 ,       4.59789 ,       3.46007 ,     -0.902111 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.06707 ,      0.986929
20171019 ,       42 ,       1.86007 ,       4.59789 ,       3.46007 ,     -0.902111 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.06707 ,      0.986929
20171019 ,       43 ,       1.86007 ,       4.59789 ,       3.46007 ,     -0.902111 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.06707 ,      0.986929
20171019 ,       44 ,       1.86007 ,       4.59789 ,       3.46007 ,     -0.902111 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.06707 ,      0.986929
20171019 ,       45 ,       1.86007 ,       4.59789 ,       4.06007 ,     -0.902111 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.06707 ,      0.986929
20171019 ,       46 ,       1.86007 ,       4.59789 ,       4.06007 ,     -0.902111 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.06707 ,      0.986929
20171019 ,       47 ,       1.86007 ,       4.59789 ,       4.06007 ,     -0.902111 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.06707 ,      0.986929
20171019 ,       48 ,       1.86007 ,       4.59789 ,       4.06007 ,     -0.902111 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.06707 ,      0.986929
20171020 ,       47 ,       1.86007 ,       4.59789 ,       1.86007 ,       4.59789 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.06707 ,      0.986929
20171020 ,       48 ,       1.86007 ,       4.59789 ,       1.86007 ,       4.59789 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.06707 ,      0.986929
20171020 ,       49 ,       2.74780 ,       4.15830 ,       2.74780 ,       4.15830 ,       14.5656 ,       18.5689 ,       73.1322 ,       31.0578 ,       79.8204 ,       30.8985 ,       1.17890 ,       1.00373
20171020 ,       50 ,       2.74780 ,       4.15830 ,       2.74780 ,       4.15830 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.17890 ,       1.00373
20171020 ,       51 ,       2.74780 ,       4.15830 ,       2.74780 ,       4.15830 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.17890 ,       1.00373
20171020 ,       52 ,       2.74780 ,       4.15830 ,       2.74780 ,       4.15830 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.17890 ,       1.00373
20171020 ,       53 ,       2.74780 ,       4.15830 ,       2.74780 ,       4.15830 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.17890 ,       1.00373
20171020 ,       54 ,       2.74780 ,       4.15830 ,       2.74780 ,       4.15830 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.17890 ,       1.00373
20171020 ,       55 ,       2.74780 ,       4.15830 ,       2.74780 ,       4.15830 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.17890 ,       1.00373
20171020 ,       56 ,       2.74780 ,       4.15830 ,       2.74780 ,       4.15830 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.17890 ,       1.00373
20171020 ,       57 ,       2.74780 ,       4.15830 ,       2.74780 ,       4.15830 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.17890 ,       1.00373
20171020 ,       58 ,       2.74780 ,       4.15830 ,       2.74780 ,       4.15830 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.17890 ,       1.00373
20171020 ,       59 ,       2.74780 ,       4.15830 ,       2.74780 ,       4.15830 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.17890 ,       1.00373
20171020 ,       60 ,       2.74780 ,       4.15830 ,       2.74780 ,       4.15830 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.17890 ,       1.00373
20171020 ,       61 ,       2.74780 ,       4.15830 ,       2.74780 ,       4.15830 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.17890 ,       1.00373
20171020 ,       62 ,       2.74780 ,       4.15830 ,       2.74780 ,       4.15830 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.17890 ,       1.00373
20171020 ,       63 ,       5.13143 ,       6.68392 ,       5.13143 ,       6.68392 ,       14.1974 ,       18.5922 ,       76.3927 ,       32.4798 ,       80.0361 ,       32.0754 ,       1.14501 ,       1.00500
20171020 ,       64 ,       7.79119 ,       11.3654 ,       7.79119 ,       11.3654 ,       12.9312 ,       18.1305 ,       92.6779 ,       34.7402 ,       92.8975 ,       33.8862 ,       1.03509 ,      0.980229
20171020 ,       65 ,       7.79119 ,       11.3654 ,       6.19119 ,       5.96542 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.03509 ,      0.980229
20171020 ,       69 ,       7.79119 ,       11.3654 ,       6.19119 ,       5.96542 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.03509 ,      0.980229
20171020 ,       70 ,       7.79119 ,       11.3654 ,       6.19119 ,       5.96542 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.03509 ,      0.980229
20171020 ,       71 ,       7.79119 ,       11.3654 ,       6.19119 ,       5.96542 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.03509 ,      0.980229
20171020 ,       72 ,       7.79119 ,       11.3654 ,       6.19119 ,       5.96542 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.03509 ,      0.980229
20171020 ,       73 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,       14.2840 ,       18.3929 ,       65.3991 ,       29.5967 ,       70.4460 ,       29.1733 ,       1.15290 ,      0.994228
20171020 ,       74 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.15290 ,      0.994228
20171020 ,       75 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.15290 ,      0.994228
20171020 ,       76 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.15290 ,      0.994228
20171020 ,       77 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.15290 ,      0.994228
20171020 ,       78 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.15290 ,      0.994228
20171020 ,       82 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.15290 ,      0.994228
20171020 ,       83 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.15290 ,      0.994228
20171020 ,       84 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.15290 ,      0.994228
20171020 ,       85 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.15290 ,      0.994228
20171020 ,       86 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.15290 ,      0.994228
20171020 ,       87 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.15290 ,      0.994228
20171020 ,       88 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.15290 ,      0.994228
20171020 ,       89 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.15290 ,      0.994228
20171020 ,       90 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.15290 ,      0.994228
20171020 ,       91 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.15290 ,      0.994228
20171020 ,       92 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.15290 ,      0.994228
20171020 ,       93 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.15290 ,      0.994228
20171020 ,       94 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.15290 ,      0.994228
20171020 ,       95 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.15290 ,      0.994228
20171021 ,      155 ,       6.47749 ,       4.21607 ,       6.47749 ,       4.21607 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.15290 ,      0.994228
20171021 ,      156 ,       3.92611 ,       9.71196 ,       3.92611 ,       9.71196 ,       18.2503 ,       20.5382 ,       59.7372 ,       26.9428 ,       68.2963 ,       29.5659 ,       1.56584 ,       1.11624
20171021 ,      157 ,       3.92611 ,       9.71196 ,       3.92611 ,       9.71196 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.56584 ,       1.11624
20171021 ,      158 ,       3.92611 ,       9.71196 ,       3.92611 ,       9.71196 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.56584 ,       1.11624
20171021 ,      159 ,       3.92611 ,       9.71196 ,       3.92611 ,       9.71196 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.56584 ,       1.11624
20171021 ,      160 ,       3.92611 ,       9.71196 ,       3.92611 ,       9.71196 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.56584 ,       1.11624
20171021 ,      161 ,       3.92611 ,       9.71196 ,       3.92611 ,       9.71196 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.56584 ,       1.11624
20171021 ,      162 ,       3.92611 ,       9.71196 ,       3.92611 ,       9.71196 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.56584 ,       1.11624
20171021 ,      163 ,       3.92611 ,       9.71196 ,       3.92611 ,       9.71196 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.56584 ,       1.11624
20171021 ,      164 ,       3.92611 ,       9.71196 ,       3.92611 ,       9.71196 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.56584 ,       1.11624
20171021 ,      165 ,       3.92611 ,       9.71196 ,       3.92611 ,       9.71196 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.56584 ,       1.11624
20171021 ,      166 ,       3.92611 ,       9.71196 ,       3.92611 ,       9.71196 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.56584 ,       1.11624
20171021 ,      167 ,       3.92611 ,       9.71196 ,       3.92611 ,       9.71196 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.56584 ,       1.11624
20171021 ,      168 ,       3.92611 ,       9.71196 ,       3.92611 ,       9.71196 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.56584 ,       1.11624
20171021 ,      169 ,       3.92611 ,       9.71196 ,       3.92611 ,       9.71196 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.56584 ,       1.11624
20171021 ,      170 ,       3.92611 ,       9.71196 ,       3.92611 ,       9.71196 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.56584 ,       1.11624
20171021 ,      171 ,       3.92611 ,       9.71196 ,       3.92611 ,       9.71196 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.56584 ,       1.11624
20171021 ,      172 ,       3.92611 ,       9.71196 ,       3.92611 ,       9.71196 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.56584 ,       1.11624
20171021 ,      173 ,       3.92611 ,       9.71196 ,       3.92611 ,       9.71196 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.56584 ,       1.11624
20171021 ,      174 ,       3.92611 ,       9.71196 ,       3.92611 ,       9.71196 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.56584 ,       1.11624
20171021 ,      175 ,       3.92611 ,       9.71196 ,       3.92611 ,       9.71196 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.56584 ,       1.11624
20171021 ,      176 ,       6.70026 ,       8.68667 ,       6.70026 ,       8.68667 ,       12.6276 ,       18.0548 ,       2.33137 ,       3.30494 ,       2.26933 ,       3.21006 ,       1.01026 ,      0.976224
20171021 ,      177 ,       6.70026 ,       8.68667 ,       1.10026 ,     -0.513329 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.01026 ,      0.976224
20171021 ,      178 ,       6.70026 ,       8.68667 ,       1.10026 ,     -0.513329 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.01026 ,      0.976224
20171021 ,      179 ,      0.528774 ,      -2.24023 ,      0.528774 ,      -2.24023 ,       12.2669 ,       17.9476 ,      0.245659 ,      0.392376 ,      0.239008 ,      0.382803 ,      0.981522 ,      0.970588
20171021 ,      180 ,      0.528774 ,      -2.24023 ,       1.02877 ,     -0.540227 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,      0.981522 ,      0.970588
20171021 ,      181 ,       4.33347 ,      -2.71526 ,       4.33347 ,      -2.71526 ,       46.2686 ,       17.9735 ,    -0.0218732 ,      0.174888 ,     0.0723114 ,      0.168575 ,       7.35050 ,      0.971945
20171021 ,      182 ,       5.12898 ,      -2.47878 ,       5.12898 ,      -2.47878 ,       15.0512 ,       18.6106 ,     0.0722643 ,      0.168195 ,     0.0785915 ,      0.169282 ,       1.22492 ,       1.00600
20171021 ,      183 ,       5.78448 ,      -2.10064 ,       5.78448 ,      -2.10064 ,       12.3774 ,       17.9895 ,      0.525599 ,      0.883881 ,      0.504452 ,      0.850329 ,      0.990244 ,      0.972786
20171021 ,      184 ,       5.78448 ,      -2.10064 ,       1.28448 ,      -2.60064 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,      0.990244 ,      0.972786
20171021 ,      185 ,      -1.60891 ,      -1.06219 ,      -1.60891 ,      -1.06219 ,       13.2526 ,       18.3316 ,       1.72752 ,       2.57436 ,       1.73986 ,       2.53567 ,       1.06202 ,      0.990939
20171021 ,      186 ,      -3.30038 ,      0.901953 ,      -3.30038 ,      0.901953 ,       13.6867 ,       18.7256 ,      0.459561 ,      0.666367 ,      0.453709 ,      0.669951 ,       1.09944 ,       1.01227
20171021 ,      187 ,      -3.97442 ,       2.60015 ,      -3.97442 ,       2.60015 ,       13.1245 ,       18.3253 ,       1.06677 ,       1.34855 ,       1.06313 ,       1.32033 ,       1.05121 ,      0.990600
20171021 ,      188 ,      0.630629 ,      -1.71633 ,      0.630629 ,      -1.71633 ,       14.2763 ,       19.0992 ,      0.936627 ,       1.65334 ,       1.01277 ,       1.69881 ,       1.15220 ,       1.03291
20171021 ,      189 ,      0.983553 ,       1.37824 ,      0.983553 ,       1.37824 ,       37.9512 ,       18.0622 ,      0.149462 ,      0.372266 ,      0.306941 ,      0.360612 ,       5.10895 ,      0.976613
20171021 ,      190 ,       1.11890 ,    0.00570697 ,       1.11890 ,    0.00570697 ,       17.4293 ,       18.7008 ,    -0.0622393 ,      0.276727 ,      0.122758 ,      0.278715 ,       1.47210 ,       1.01091
20171021 ,      191 ,       4.01714 ,     -0.673559 ,       4.01714 ,     -0.673559 ,       12.1773 ,       18.6491 ,      0.212193 ,      0.383265 ,      0.193660 ,      0.384663 ,      0.974519 ,       1.00809
20171021 ,      193 ,       4.01714 ,     -0.673559 ,       4.71714 ,       9.12644 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,      0.974519 ,       1.00809
20171021 ,      194 ,       4.01714 ,     -0.673559 ,       4.71714 ,       9.12644 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,      0.974519 ,       1.00809
20171021 ,      195 ,      0.930809 ,      -3.11363 ,      0.930809 ,      -3.11363 ,       12.6630 ,       18.0073 ,       2.11521 ,       3.35681 ,       2.05448 ,       3.25434 ,       1.01312 ,      0.973721
20171021 ,      202 ,      0.930809 ,      -3.11363 ,      0.930809 ,      -3.11363 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.01312 ,      0.973721
20171021 ,      204 ,      0.930809 ,      -3.11363 ,      0.930809 ,      -3.11363 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       1.01312 ,      0.973721
20171021 ,      205 ,       5.99970 ,       5.96115 ,       5.99970 ,       5.96115 ,       12.4892 ,       18.6442 ,       1.95586 ,       3.16454 ,       1.86965 ,       3.17335 ,      0.999135 ,       1.00783
20171021 ,      206 ,       5.99970 ,       5.96115 ,       5.99970 ,       5.96115 ,      -1.00000 ,      -1.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,       0.00000 ,      0.999135 ,       1.00783
