 12.0  3.694E-2  4.145E-2  4.610E-2  5.088E-2  5.579E-2  6.080E-2  6.592E-2  7.112E-2  7.641E-2  8.178E-2
 12.2  3.432E-2  3.859E-2  4.301E-2  4.757E-2  5.225E-2  5.704E-2  6.195E-2  6.694E-2  7.203E-2  7.720E-2
 12.4  3.186E-2  3.591E-2  4.011E-2  4.444E-2  4.890E-2  5.349E-2  5.818E-2  6.298E-2  6.786E-2  7.284E-2
 12.6  2.956E-2  3.339E-2  3.737E-2  4.150E-2  4.575E-2  5.013E-2  5.462E-2  5.921E-2  6.391E-2  6.870E-2
 12.8  2.741E-2  3.103E-2  3.481E-2  3.872E-2  4.278E-2  4.695E-2  5.125E-2  5.566E-2  6.016E-2  6.476E-2
 13.0  2.539E-2  2.882E-2  3.240E-2  3.612E-2  3.998E-2  4.396E-2  4.807E-2  5.229E-2  5.661E-2  6.103E-2
 13.2  2.352E-2  2.675E-2  3.014E-2  3.367E-2  3.735E-2  4.115E-2  4.507E-2  4.911E-2  5.326E-2  5.751E-2
 13.4  2.177E-2  2.482E-2  2.803E-2  3.139E-2  3.488E-2  3.850E-2  4.225E-2  4.611E-2  5.009E-2  5.417E-2
 13.6  2.014E-2  2.302E-2  2.606E-2  2.924E-2  3.256E-2  3.601E-2  3.959E-2  4.329E-2  4.710E-2  5.101E-2
 13.8  1.863E-2  2.135E-2  2.422E-2  2.723E-2  3.039E-2  3.368E-2  3.709E-2  4.063E-2  4.428E-2  4.803E-2
 14.0  1.722E-2  1.978E-2  2.250E-2  2.536E-2  2.836E-2  3.149E-2  3.475E-2  3.812E-2  4.162E-2  4.522E-2
 14.2  1.591E-2  1.833E-2  2.090E-2  2.361E-2  2.645E-2  2.943E-2  3.254E-2  3.577E-2  3.911E-2  4.257E-2
 14.4  1.470E-2  1.698E-2  1.941E-2  2.197E-2  2.468E-2  2.751E-2  3.047E-2  3.356E-2  3.676E-2  4.007E-2
 14.6  1.358E-2  1.573E-2  1.802E-2  2.045E-2  2.302E-2  2.571E-2  2.854E-2  3.148E-2  3.454E-2  3.771E-2
 14.8  1.254E-2  1.456E-2  1.673E-2  1.903E-2  2.146E-2  2.403E-2  2.672E-2  2.953E-2  3.246E-2  3.550E-2
 15.0  1.158E-2  1.349E-2  1.553E-2  1.770E-2  2.002E-2  2.245E-2  2.502E-2  2.770E-2  3.050E-2  3.341E-2
 15.2  1.069E-2  1.248E-2  1.441E-2  1.647E-2  1.866E-2  2.098E-2  2.342E-2  2.598E-2  2.866E-2  3.145E-2
 15.4  9.870E-3  1.156E-2  1.337E-2  1.532E-2  1.740E-2  1.961E-2  2.193E-2  2.437E-2  2.693E-2  2.960E-2
 15.6  9.110E-3  1.070E-2  1.241E-2  1.426E-2  1.623E-2  1.832E-2  2.053E-2  2.286E-2  2.531E-2  2.787E-2
 15.8  8.408E-3  9.900E-3  1.152E-2  1.326E-2  1.513E-2  1.712E-2  1.923E-2  2.145E-2  2.379E-2  2.623E-2
 16.0  7.760E-3  9.163E-3  1.069E-2  1.234E-2  1.411E-2  1.600E-2  1.801E-2  2.013E-2  2.236E-2  2.470E-2
 16.2  7.162E-3  8.481E-3  9.921E-3  1.148E-2  1.316E-2  1.495E-2  1.686E-2  1.888E-2  2.102E-2  2.326E-2
 16.4  6.609E-3  7.850E-3  9.207E-3  1.068E-2  1.227E-2  1.397E-2  1.579E-2  1.772E-2  1.976E-2  2.190E-2
 16.6  6.099E-3  7.266E-3  8.545E-3  9.938E-3  1.145E-2  1.306E-2  1.479E-2  1.663E-2  1.858E-2  2.063E-2
 16.8  5.629E-3  6.725E-3  7.932E-3  9.248E-3  1.068E-2  1.221E-2  1.386E-2  1.561E-2  1.747E-2  1.943E-2
 17.0  5.195E-3  6.226E-3  7.363E-3  8.607E-3  9.959E-3  1.142E-2  1.298E-2  1.465E-2  1.643E-2  1.830E-2
 17.2  4.795E-3  5.764E-3  6.836E-3  8.011E-3  9.292E-3  1.068E-2  1.217E-2  1.376E-2  1.545E-2  1.725E-2
 17.4  4.426E-3  5.337E-3  6.347E-3  7.458E-3  8.671E-3  9.985E-3  1.140E-2  1.292E-2  1.454E-2  1.625E-2
 17.6  4.086E-3  4.942E-3  5.893E-3  6.943E-3  8.092E-3  9.340E-3  1.069E-2  1.213E-2  1.368E-2  1.532E-2
 17.8  3.773E-3  4.576E-3  5.473E-3  6.465E-3  7.553E-3  8.738E-3  1.002E-2  1.140E-2  1.287E-2  1.444E-2
 18.0  3.484E-3  4.239E-3  5.084E-3  6.021E-3  7.051E-3  8.176E-3  9.395E-3  1.071E-2  1.212E-2  1.362E-2
 18.2  3.217E-3  3.926E-3  4.723E-3  5.608E-3  6.584E-3  7.651E-3  8.811E-3  1.006E-2  1.141E-2  1.284E-2
 18.4  2.971E-3  3.638E-3  4.388E-3  5.225E-3  6.149E-3  7.162E-3  8.264E-3  9.457E-3  1.074E-2  1.211E-2
 18.6  2.744E-3  3.371E-3  4.078E-3  4.868E-3  5.743E-3  6.705E-3  7.753E-3  8.889E-3  1.011E-2  1.143E-2
 18.8  2.536E-3  3.124E-3  3.790E-3  4.537E-3  5.365E-3  6.278E-3  7.275E-3  8.358E-3  9.527E-3  1.078E-2
 19.0  2.343E-3  2.896E-3  3.524E-3  4.229E-3  5.013E-3  5.879E-3  6.828E-3  7.860E-3  8.975E-3  1.018E-2
 19.2  2.165E-3  2.685E-3  3.276E-3  3.942E-3  4.685E-3  5.507E-3  6.409E-3  7.392E-3  8.458E-3  9.605E-3
 19.4  2.001E-3  2.489E-3  3.047E-3  3.676E-3  4.380E-3  5.160E-3  6.018E-3  6.954E-3  7.971E-3  9.068E-3
 19.6  1.850E-3  2.309E-3  2.834E-3  3.428E-3  4.095E-3  4.835E-3  5.651E-3  6.544E-3  7.514E-3  8.563E-3
 19.8  1.711E-3  2.142E-3  2.636E-3  3.198E-3  3.829E-3  4.532E-3  5.308E-3  6.158E-3  7.085E-3  8.088E-3
 20.0  1.582E-3  1.987E-3  2.453E-3  2.984E-3  3.582E-3  4.248E-3  4.986E-3  5.797E-3  6.682E-3  7.641E-3
